ws_bin_center_ms,ws_bin_left_ms,ws_bin_right_ms,n_15min,mean_wind_speed_ms,mean_power_kw,std_power_kw,p10_power_kw,p50_power_kw,p90_power_kw
4.25,4.0,4.5,1,4.059729983711315,3.638505951943318,0.0,3.638505951943318,3.638505951943318,3.638505951943318
4.75,4.5,5.0,1,4.902422324510932,0.21504685123572728,0.0,0.21504685123572728,0.21504685123572728,0.21504685123572728
6.75,6.5,7.0,1,6.841578216599815,17.289397294473833,0.0,17.289397294473833,17.289397294473833,17.289397294473833
7.75,7.5,8.0,2,7.83988461691152,7.597717791080568,7.605751451012774,3.295255049456123,7.597717791080568,11.900180532705013
8.25,8.0,8.5,1,8.242042237178,0.08367822332161289,0.0,0.08367822332161289,0.08367822332161289,0.08367822332161289
9.25,9.0,9.5,1,9.319891018184045,13.662315906618385,0.0,13.662315906618385,13.662315906618385,13.662315906618385
