timestamp,obs_ws_ms,obs_power_kw,fcst_ws_ms,fcst_power_kw,date,fcst_ws_raw_ms,fold_a,fold_b,fcst_power_raw_kw
2022-08-11 12:45:00+00:00,4.029122157588577,2.2147393696714435,4.864200173939655,6.73357076746355,2022-08-11,3.595,0.8851746832441849,1.68199718767681,3.121755227190489
2022-08-25 08:15:00+00:00,3.4199391812865496,0.058881493161497,4.310016772566268,4.951522938440036,2022-08-25,3.155,0.9244943210198796,1.3932371897485485,0.955877403158966
2022-08-25 08:30:00+00:00,3.930191933240612,1.818766726466576,4.323884187381568,4.991583267264494,2022-08-25,3.1700000000000004,0.9244943210198796,1.3932371897485485,1.0436091826877625
2022-08-25 08:45:00+00:00,4.00203760151296,2.28497965446543,4.337751602196866,5.032267881679654,2022-08-25,3.185,0.9244943210198796,1.3932371897485485,1.130455657738296
2022-08-25 09:00:00+00:00,4.975564989984421,4.0369262488497935,4.351619017012164,5.073544527054221,2022-08-25,3.2,0.9244943210198796,1.3932371897485485,1.2164063442370256
2022-08-25 09:15:00+00:00,4.916578660436137,4.446600896776729,4.22912351947703,4.7323146831717935,2022-08-25,3.0675000000000003,0.9244943210198796,1.3932371897485485,0.4270096797247876
2022-08-25 09:30:00+00:00,4.900712290658209,5.187018578097701,4.106628021941895,4.456586987743408,2022-08-25,2.935,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 09:45:00+00:00,5.013966840992545,5.763723338048842,3.9841325244067614,4.213091928451885,2022-08-25,2.8025,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 10:00:00+00:00,3.840380708683318,2.100487786846749,3.861637026871627,3.9518394440490785,2022-08-25,2.67,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 10:15:00+00:00,3.5643274453521747,1.5303249728955175,3.8084786034129836,3.82032131037064,2022-08-25,2.6125,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 11:30:00+00:00,2.0700359328067637,0.10733163594189,3.440992110807582,2.4658398939098674,2022-08-25,2.215,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 11:45:00+00:00,2.434943702714731,0.1609764901877725,3.3369864996928453,1.9580999240906198,2022-08-25,2.1025,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 12:00:00+00:00,3.222270865791231,0.9206882118058646,3.232980888578109,1.4021866509689074,2022-08-25,1.99,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 12:15:00+00:00,3.3507074595316237,1.0425632265379374,3.37627750833619,2.1557632926995254,2022-08-25,2.145,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 12:30:00+00:00,3.4505954487286488,1.304458333153942,3.5195741280942716,2.815387688190431,2022-08-25,2.3,0.9244943210198796,1.3932371897485485,0.0
2022-08-25 12:45:00+00:00,3.3594893292682926,1.1078337395510671,3.662870747852353,3.3719194602179003,2022-08-25,2.455,0.9244943210198796,1.3932371897485485,0.0
2022-08-31 08:00:00+00:00,1.9401681766704415,2.3543812858372877,3.6587227868051433,3.357343019809726,2022-08-31,2.51,0.9378343083189963,1.304758672924463,0.0
2022-08-31 08:15:00+00:00,2.2390432315139375,2.269135646795421,3.6845132302839154,3.4464433213704257,2022-08-31,2.5374999999999996,0.9378343083189963,1.304758672924463,0.0
2022-08-31 08:30:00+00:00,3.0735313463514906,2.0863284580569377,3.7103036737626884,3.5318633870443716,2022-08-31,2.565,0.9378343083189963,1.304758672924463,0.0
2022-08-31 12:30:00+00:00,5.5801105876518715,5.795935603349616,3.4664667535997493,2.582459885694312,2022-08-31,2.305,0.9378343083189963,1.304758672924463,0.0
2022-08-31 12:45:00+00:00,5.690677868031601,7.459283298266496,3.646999857951156,3.3156406889239216,2022-08-31,2.4975,0.9378343083189963,1.304758672924463,0.0
2022-08-31 13:00:00+00:00,5.818175320296696,8.339570372412737,3.8275329623025627,3.869187314635548,2022-08-31,2.69,0.9378343083189963,1.304758672924463,0.0
2022-09-07 08:45:00+00:00,4.867879092326347,4.508402576514685,4.2765037503757055,4.857483584592198,2022-09-07,3.1500000000000004,0.9327021013424506,1.3384921311469857,0.9264385543829609
2022-09-07 09:00:00+00:00,4.720561925825111,4.503353270455682,4.323138855442828,4.989413981650293,2022-09-07,3.2,0.9327021013424506,1.3384921311469857,1.2164063442370256
2022-09-12 16:00:00+00:00,9.038058522069765,3.12056491632142,7.209265555993973,15.16962196047534,2022-09-12,6.31,0.9282355804152146,1.3520990435739693,11.903049628870264
2022-09-12 16:15:00+00:00,8.53576461313211,8.730187965395872,7.083953752637919,14.745853869377358,2022-09-12,6.175,0.9282355804152146,1.3520990435739693,11.390356250829404
2022-09-12 16:45:00+00:00,8.25792662430826,10.9040638478033,6.833330145925811,13.883674176860971,2022-09-12,5.904999999999999,0.9282355804152146,1.3520990435739693,10.374924240279382
2022-09-13 11:30:00+00:00,6.47900874217119,9.130916859284486,8.474764761709716,19.031666115698755,2022-09-13,7.665,0.9267066333106088,1.3715584173839006,16.71507335999807
2022-09-13 12:00:00+00:00,9.984449709060682,15.032467052140357,8.794478550201877,19.624728506511968,2022-09-13,8.01,0.9267066333106088,1.3715584173839006,17.782175442845904
2022-09-13 12:15:00+00:00,9.540561358263483,21.523608977432826,8.718025252953751,19.53071157539224,2022-09-13,7.927499999999999,0.9267066333106088,1.3715584173839006,17.534917445635095
2022-09-13 12:30:00+00:00,9.998909489051094,21.32445991309489,8.641571955705626,19.40441209101808,2022-09-13,7.845,0.9267066333106088,1.3715584173839006,17.281823672929324
2022-09-14 13:30:00+00:00,9.647085441459415,21.269912648556563,8.80913936646053,19.64183789175951,2022-09-14,8.02,0.9283034901770525,1.3641453752405686,17.811636541665564
2022-09-15 08:00:00+00:00,6.83509311657578,13.148234033398584,4.999855693331432,7.163024294908377,2022-09-15,3.98,0.9454595247520866,1.2369267848181276,4.204848466855733
2022-09-15 08:15:00+00:00,6.602164853182292,10.650204863969297,4.820218383628536,6.594428937772776,2022-09-15,3.79,0.9454595247520866,1.2369267848181276,3.7708666300809313
2022-09-15 10:45:00+00:00,6.874999112163362,10.610777598593277,5.200765842341251,7.8167612541006655,2022-09-15,4.1925,0.9454595247520866,1.2369267848181276,4.64352981671364
2022-09-15 11:00:00+00:00,6.8452814204608705,14.792308920827118,5.245675169766975,7.968546070447182,2022-09-15,4.24,0.9454595247520866,1.2369267848181276,4.760037264105453
2022-09-15 11:15:00+00:00,6.6065576088166535,13.486151416182231,5.344948419865944,8.313871503880634,2022-09-15,4.345000000000001,0.9454595247520866,1.2369267848181276,5.053771077564605
2022-09-15 11:30:00+00:00,6.501071118530885,12.347113246766837,5.444221669964913,8.67039100462258,2022-09-15,4.45,0.9454595247520866,1.2369267848181276,5.380568736998113
2022-09-15 11:45:00+00:00,6.2078628195111065,10.149102801952784,5.543494920063883,9.034391749463088,2022-09-15,4.555000000000001,0.9454595247520866,1.2369267848181276,5.726339953867248
2022-09-20 11:30:00+00:00,4.544552073515551,3.2575566296369316,4.221101990252155,4.712286254635179,2022-09-20,3.11,0.9374113876791423,1.3057525745700227,0.6874750784385005
2022-09-20 11:45:00+00:00,5.219566458982347,6.114185438580199,4.207040819436969,4.677986207582164,2022-09-20,3.095,0.9374113876791423,1.3057525745700227,0.5963069217321484
2022-09-20 12:15:00+00:00,4.899369565217391,4.231931003810601,4.218758461782958,4.706499380463101,2022-09-20,3.1075,0.9374113876791423,1.3057525745700227,0.6723386697544109
2022-09-20 12:30:00+00:00,5.018599466758407,6.055322479772056,4.244537274944134,4.771802071205147,2022-09-20,3.135,0.9374113876791423,1.3057525745700227,0.8375426774420047
2022-09-22 08:00:00+00:00,5.18778818061089,4.35440145191396,4.8889176534189644,6.811664118504423,2022-09-22,3.86,0.9462905842978722,1.2362359980291782,3.94800065900194
2022-09-22 08:15:00+00:00,5.923989291495455,8.239650999329893,4.9315007297123685,6.946237534949462,2022-09-22,3.905,0.9462905842978722,1.2362359980291782,4.049488461651515
2022-09-22 08:30:00+00:00,5.734109473215775,8.448381158782276,4.9740838060057735,7.081116676714077,2022-09-22,3.95,0.9462905842978722,1.2362359980291782,4.144221672502295
2022-09-22 08:45:00+00:00,5.964648570475025,9.584828793048004,5.016666882299178,7.216605756171964,2022-09-22,3.995,0.9462905842978722,1.2362359980291782,4.234678631245084
2022-09-22 09:00:00+00:00,5.771360885526755,8.805713626039104,5.059249958592582,7.353008985696815,2022-09-22,4.04,0.9462905842978722,1.2362359980291782,4.323337677570688
2022-09-22 09:15:00+00:00,5.777208321744451,8.744939712309394,4.959889447241306,7.036104214771002,2022-09-22,3.935,0.9462905842978722,1.2362359980291782,4.113241461820371
2022-09-22 09:30:00+00:00,6.034595571873609,9.552680758280095,4.860528935890029,6.721968126608143,2022-09-22,3.83,0.9462905842978722,1.2362359980291782,3.8753657014506433
2022-09-22 09:45:00+00:00,6.000550653685675,9.788982414521278,4.761168424538752,6.406736097349818,2022-09-22,3.725,0.9462905842978722,1.2362359980291782,3.5788723325872027
2022-09-22 10:00:00+00:00,5.61184769427602,7.903338150715358,4.6618079131874754,6.083083534425734,2022-09-22,3.62,0.9462905842978722,1.2362359980291782,3.2167700755634376
2022-09-22 10:15:00+00:00,5.294175203796082,6.7050756835533525,4.576641760600667,5.798686114880308,2022-09-22,3.53,0.9462905842978722,1.2362359980291782,2.8594671787409873
2022-09-23 09:30:00+00:00,6.4959480287737685,12.302019750343613,6.057390066966327,10.94654603322956,2022-09-23,5.06,0.9310123300398992,1.3464676769644377,7.355421564151328
2022-09-23 09:45:00+00:00,6.191552081014912,10.40051424020977,6.145836238320118,11.280146689802336,2022-09-23,5.155,0.9310123300398992,1.3464676769644377,7.664630209756608
2022-09-23 10:00:00+00:00,6.484205667835867,11.791533307938645,6.234282409673909,11.614618975026465,2022-09-23,5.25,0.9310123300398992,1.3464676769644377,7.983307211265227
2022-09-23 10:15:00+00:00,6.543885580722355,10.923998231165008,6.22729981719861,11.588190514086666,2022-09-23,5.2425,0.9310123300398992,1.3464676769644377,7.957725615797464
2022-09-23 10:30:00+00:00,6.41080974904012,12.513476838446108,6.22031722472331,11.561765282365696,2022-09-23,5.234999999999999,0.9310123300398992,1.3464676769644377,7.932222424456386
2022-09-23 10:45:00+00:00,6.487402528882016,12.501243879404166,6.213334632248011,11.53534346872383,2022-09-23,5.2275,0.9310123300398992,1.3464676769644377,7.906795975171017
2022-09-28 08:00:00+00:00,7.911191958813435,4.065703758549742,7.640824322626409,16.636109757692054,2022-09-28,6.77,0.9251009658652226,1.3778907837188525,13.657990021317964
2022-09-28 08:15:00+00:00,7.355999554813579,6.953303182711074,7.902165345483335,17.457707557329627,2022-09-28,7.0525,0.9251009658652226,1.3778907837188525,14.63930528180129
2022-09-28 08:30:00+00:00,7.2015217354887335,15.18106972231083,8.163506368340261,18.218656867407862,2022-09-28,7.335,0.9251009658652226,1.3778907837188525,15.598496928055969
2022-09-28 09:00:00+00:00,8.998807304180682,0.8745008322463262,8.686188414054111,19.482451293785928,2022-09-28,7.9,0.9251009658652226,1.3778907837188525,17.45108511911151
2022-09-28 09:15:00+00:00,10.221628038942976,7.199837133832083,8.595991069882253,19.31369941618211,2022-09-28,7.8025,0.9251009658652226,1.3778907837188525,17.149934129975982
2022-09-28 09:30:00+00:00,10.067320692389004,18.089879185529995,8.505793725710394,19.108319673028248,2022-09-28,7.705,0.9251009658652226,1.3778907837188525,16.844015700024507
2022-09-30 13:15:00+00:00,7.853846879691186,18.36715096109536,5.442502968035303,8.66414428751689,2022-09-30,4.4174999999999995,0.9362276829517638,1.3067171785958864,5.276736479310836
2022-09-30 13:30:00+00:00,7.588423189713513,14.928487116571183,5.402713291509853,8.520198557641073,2022-09-30,4.375,0.9362276829517638,1.3067171785958864,5.144389348198428
2022-10-12 14:45:00+00:00,7.545370336250576,12.98886546044559,6.719244819522604,13.473511494563212,2022-10-12,5.775,0.9301578960858108,1.3475829696270465,9.89171008086555
2022-10-12 15:00:00+00:00,7.285026116914869,17.15323011354579,6.798308240689898,13.759412914887001,2022-10-12,5.86,0.9301578960858108,1.3475829696270465,10.20712730291215
2022-10-12 15:15:00+00:00,8.004659209900048,21.39783951721561,6.628554424654237,13.134492331514757,2022-10-12,5.6775,0.9301578960858108,1.3475829696270465,9.53103070234366
2022-10-20 10:30:00+00:00,4.557893817204301,4.2000113075310885,4.368357083832316,5.12410834923657,2022-10-20,3.255,0.9343554374770714,1.3270301348444487,1.5237254648721588
2022-10-20 12:15:00+00:00,5.645371135196806,5.738072421858898,4.2235319910233695,4.718317175069342,2022-10-20,3.1,0.9343554374770714,1.3270301348444487,0.6267893677119061
2022-10-31 10:15:00+00:00,5.213556310514693,5.344364918296732,5.09058679055959,7.454149040033455,2022-10-31,4.01,0.9287574767631267,1.3662693087394524,4.264309027588082
2022-10-31 10:30:00+00:00,5.268156232625375,6.633619011800234,5.044148916721434,7.304513229404784,2022-10-31,3.96,0.9287574767631267,1.3662693087394524,4.164605514039201
2022-10-31 10:45:00+00:00,5.004411738550467,5.624083121941807,4.997711042883278,7.156198050483375,2022-10-31,3.91,0.9287574767631267,1.3662693087394524,4.060302605484792
2022-10-31 11:00:00+00:00,4.8252936354869815,5.057800647598601,4.9512731690451215,7.008808970792415,2022-10-31,3.86,0.9287574767631267,1.3662693087394524,3.94800065900194
2022-10-31 11:45:00+00:00,4.379330537183417,0.5601408854102556,4.728371374621971,6.301493086077768,2022-10-31,3.62,0.9287574767631267,1.3662693087394524,3.2167700755634376
2022-10-31 12:00:00+00:00,4.468384152604549,1.6267850915470432,4.654070776480921,6.057386400271439,2022-10-31,3.54,0.9287574767631267,1.3662693087394524,2.9012301142717054
2022-10-31 12:15:00+00:00,4.316704774535809,1.8896753933640984,4.640139414329474,6.011007538148789,2022-10-31,3.525,0.9287574767631267,1.3662693087394524,2.8383960297855517
2022-11-02 09:00:00+00:00,9.717050228310503,0.2715466870751466,8.695213400492246,19.4967942988298,2022-11-02,8.12,0.8843216376474142,1.5145217027952445,18.098709470229476
2022-11-02 09:15:00+00:00,9.67627138704319,1.8765587898787648,8.536035505715713,19.18041736835049,2022-11-02,7.94,0.8843216376474142,1.5145217027952445,17.57281393119053
2022-11-02 09:30:00+00:00,9.53823215974192,7.2418501422392065,8.37685761093918,18.778241346974877,2022-11-02,7.76,0.8843216376474142,1.5145217027952445,17.017441661054384
2022-11-02 09:45:00+00:00,9.779376767523187,6.5591834110046,8.217679716162644,18.3630895556876,2022-11-02,7.58,0.8843216376474142,1.5145217027952445,16.434495852652205
2022-11-02 10:00:00+00:00,10.597009640453528,10.415546583929563,8.058501821386109,17.923867621292104,2022-11-02,7.4,0.8843216376474142,1.5145217027952445,15.821881048693776
2022-11-02 10:15:00+00:00,9.440334872336877,8.904559132610519,8.020918151786095,17.814335341569418,2022-11-02,7.3575,0.8843216376474142,1.5145217027952445,15.675790173349547
2022-11-02 10:30:00+00:00,9.72598118231848,10.49718842361885,7.98333448218608,17.703039183554502,2022-11-02,7.315,0.8843216376474142,1.5145217027952445,15.529875251964782
2022-11-02 10:45:00+00:00,9.960934888579388,15.80117129091748,7.9457508125860645,17.590201528969175,2022-11-02,7.2725,0.8843216376474142,1.5145217027952445,15.384486668457368
2022-11-02 11:30:00+00:00,9.034150603433623,10.43858345870749,7.974491265809605,17.67661959049733,2022-11-02,7.305,0.8843216376474142,1.5145217027952445,15.495605841472324
2022-11-02 11:45:00+00:00,9.643939498178876,11.6691230404149,8.007653327221384,17.77524430455506,2022-11-02,7.3425,0.8843216376474142,1.5145217027952445,15.62425265432173
2022-11-02 12:00:00+00:00,10.043864934231634,3.5784031489445423,8.040815388633161,17.87255686328136,2022-11-02,7.38,0.8843216376474142,1.5145217027952445,15.753132734458754
2022-11-02 12:15:00+00:00,10.138491818999102,10.463306047464116,7.832999803786019,17.24466340300892,2022-11-02,7.1450000000000005,0.8843216376474142,1.5145217027952445,14.952242138524804
2022-11-02 12:30:00+00:00,9.863099066988154,10.157939231518093,7.625184218938877,16.58464903991223,2022-11-02,6.91,0.8843216376474142,1.5145217027952445,14.151663256464165
2022-11-02 12:45:00+00:00,9.589642948992712,17.52892770093656,7.417368634091735,15.88155422455457,2022-11-02,6.675000000000001,0.8843216376474142,1.5145217027952445,13.309465780972692
2022-11-02 13:00:00+00:00,9.89531417208966,13.015558088833282,7.209553049244592,15.170595923561523,2022-11-02,6.44,0.8843216376474142,1.5145217027952445,12.4067509432222
2022-11-02 13:15:00+00:00,9.14381818181818,9.26164356083004,7.3709417481152455,15.72199287082837,2022-11-02,6.6225000000000005,0.8843216376474142,1.5145217027952445,13.111503856132977
2022-11-02 13:30:00+00:00,9.703078284092806,19.194612749564197,7.532330446985899,16.274059934046285,2022-11-02,6.805000000000001,0.8843216376474142,1.5145217027952445,13.783256245112002
2022-11-02 13:45:00+00:00,9.385152767527677,12.75594503932184,7.6937191458565515,16.807879718875654,2022-11-02,6.9875,0.8843216376474142,1.5145217027952445,14.418136623020017
2022-11-08 10:00:00+00:00,8.289647699951916,2.4626763004298167,6.655643967965937,13.236859206698494,2022-11-08,5.71,0.9301560356517972,1.3444530043941754,9.651485235471377
2022-11-08 10:15:00+00:00,7.7925246781115876,2.334150945448932,6.674247088678974,13.306650495921062,2022-11-08,5.73,0.9301560356517972,1.3444530043941754,9.725488305150456
2022-11-08 11:00:00+00:00,7.643453128045215,4.573498986064811,6.730056450818081,13.513149212965564,2022-11-08,5.79,0.9301560356517972,1.3444530043941754,9.947215152627091
2022-11-11 13:30:00+00:00,10.012124023340917,5.696379715587711,9.256153233245524,19.974805379058374,2022-11-11,8.515,0.9251249406228785,1.378714363841713,19.13056490553218
2022-11-11 13:45:00+00:00,9.892800244893415,10.571318874369538,9.054938558660048,19.888068934121478,2022-11-11,8.2975,0.9251249406228785,1.378714363841713,18.569042708711848
2022-11-11 14:00:00+00:00,9.223095066694896,16.912368057528116,8.853723884074572,19.692933060399493,2022-11-11,8.08,0.9251249406228785,1.378714363841713,17.985642255979045
2022-11-24 09:00:00+00:00,8.894245927248383,25.051496378066577,8.244513372291417,18.43241981125296,2022-11-24,7.4,0.9310702904147061,1.3545932232225908,15.821881048693776
2022-11-24 13:45:00+00:00,6.94803671189146,17.591283022114926,7.755701469823696,17.00402008981775,2022-11-24,6.875,0.9310702904147061,1.3545932232225908,14.029953556243347
2022-11-24 14:00:00+00:00,6.728961564703207,14.315350419642938,7.685871198042593,16.782632103210954,2022-11-24,6.8,0.9310702904147061,1.3545932232225908,13.765445430493678
2022-11-25 12:15:00+00:00,6.621952928416486,17.06085112950346,7.7083493777293155,16.85470858905284,2022-11-25,6.8,0.9358431681634873,1.344615834217602,13.765445430493678
2022-11-25 12:30:00+00:00,6.797361063226381,17.973175408946393,7.614765060912967,16.550213105349076,2022-11-25,6.7,0.9358431681634873,1.344615834217602,13.402506539043651
2022-11-25 12:45:00+00:00,6.931815350389321,19.426870950678143,7.521180744096618,16.236286721846863,2022-11-25,6.6,0.9358431681634873,1.344615834217602,13.025754267702272
2022-11-25 13:00:00+00:00,6.2085644990821605,14.332233659823885,7.427596427280269,15.916670428975529,2022-11-25,6.5,0.9358431681634873,1.344615834217602,12.640077600766023
2022-11-25 13:15:00+00:00,7.07379375938595,20.83567713818288,7.427596427280269,15.916670428975529,2022-11-25,6.5,0.9358431681634873,1.344615834217602,12.640077600766023
2022-11-25 13:30:00+00:00,6.8956552491103205,17.779955262449956,7.427596427280269,15.916670428975529,2022-11-25,6.5,0.9358431681634873,1.344615834217602,12.640077600766023
2022-11-25 13:45:00+00:00,6.943518464961068,19.32426072438153,7.427596427280269,15.916670428975529,2022-11-25,6.5,0.9358431681634873,1.344615834217602,12.640077600766023
2022-11-25 14:00:00+00:00,7.480920031142253,22.84486165406796,7.427596427280269,15.916670428975529,2022-11-25,6.5,0.9358431681634873,1.344615834217602,12.640077600766023
2022-11-25 14:15:00+00:00,7.323381381381381,21.427863929362697,7.450992506484357,15.996903345782616,2022-11-25,6.525,0.9358431681634873,1.344615834217602,12.737022781909744
2022-11-25 14:30:00+00:00,6.891743854966077,17.825607051160606,7.474388585688444,16.076956002180502,2022-11-25,6.55,0.9358431681634873,1.344615834217602,12.83367645776652
2022-11-25 14:45:00+00:00,6.731550548815714,14.080730069907858,7.4977846648925315,16.15676994519374,2022-11-25,6.575,0.9358431681634873,1.344615834217602,12.929949871857112
2022-12-14 11:00:00+00:00,7.261970172684459,14.300824948130286,7.874517689975142,17.372900674899075,2022-12-14,7.0,0.9320413302253969,1.3502283783973636,14.460801809889174
2022-12-14 11:15:00+00:00,6.955127557160049,14.750199616486162,7.8279156234638725,17.22889906934737,2022-12-14,6.95,0.9320413302253969,1.3502283783973636,14.289657695899194
2023-01-05 11:45:00+00:00,5.843829467303882,24.124599274607775,7.394490623639703,15.802945337410312,2023-01-05,6.4,0.9272976966257517,1.4597853652348909,12.25115695290669
2023-01-05 12:00:00+00:00,4.62689545429255,21.32883649657208,7.394490623639703,15.802945337410312,2023-01-05,6.4,0.9272976966257517,1.4597853652348909,12.25115695290669
2023-01-05 12:15:00+00:00,4.460020031159582,21.96429553498275,7.162666199483263,15.011952408193098,2023-01-05,6.15,0.9272976966257517,1.4597853652348909,11.295876024699064
2023-01-05 12:30:00+00:00,3.2556640507597265,12.316727216568264,6.930841775326826,14.223699130725919,2023-01-05,5.9,0.9272976966257517,1.4597853652348909,10.356254709114502
2023-01-05 12:45:00+00:00,3.259045510181373,12.34308394910376,6.699017351170388,13.398866136948307,2023-01-05,5.65,0.9272976966257517,1.4597853652348909,9.428998176225688
2023-01-05 13:00:00+00:00,3.0776063658115853,10.309577883342383,6.467192927013951,12.512564505378297,2023-01-05,5.4,0.9272976966257517,1.4597853652348909,8.510432929067296
2023-01-05 13:15:00+00:00,2.889343275276835,10.42438730287992,6.304915830104443,11.883528375698619,2023-01-05,5.2250000000000005,0.9272976966257517,1.4597853652348909,7.898337258594523
2023-01-05 13:30:00+00:00,2.8218123052959503,8.600774521061249,6.1426387331949375,11.268068866534797,2023-01-05,5.05,0.9272976966257517,1.4597853652348909,7.323286186119891
