date,n_points,wind_speed_MAE,wind_speed_RMSE,wind_speed_bias,power_MAE,power_RMSE,power_nRMSE,power_bias
2023-04-19,12,1.197043714121719,1.3185898466583117,1.1704807802830335,2.889987532940044,3.5469651089832235,0.17740137235117445,-0.21420579723458935
2023-04-24,15,0.91036293405494,1.2437660926350471,-0.8714053257897043,4.584652552058608,5.04365353729286,0.2522582071398213,-4.584652552058608
2023-04-25,1,0.16576362600267913,0.16576362600267913,0.16576362600267913,4.8467485673116855,4.8467485673116855,0.24241000992779949,-4.8467485673116855
2023-04-27,13,0.6228317965881041,0.6842134725219946,-0.6070735059515558,4.13874091897059,5.0103485627702256,0.25059245966137206,-4.13874091897059
2023-05-08,14,0.42623294986694554,0.509388636942166,0.35413464006000267,2.8974607175879172,3.4028695477438404,0.17019443641350826,2.574618517481339
2023-05-11,4,0.6976860873686652,0.9542222432130368,0.6976860873686652,4.911309762362381,5.5690960947532275,0.278538203678017,4.911309762362381
2023-05-17,2,1.2335723976450303,1.2852529046038712,-1.2335723976450303,1.386347695744366,1.5233531410313623,0.0761904697370718,-1.386347695744366
2023-06-02,2,0.8056703525017284,0.8056741949709455,0.8056703525017284,10.06643390243261,11.5185767683122,0.5761013326733023,10.06643390243261
2023-06-09,5,0.48604024801810597,0.5740237544649799,0.48604024801810597,7.587760924665433,8.801345771308503,0.4401990914466363,5.254813039479923
2023-06-22,5,0.6616185510122696,0.709478948971752,0.6616185510122696,2.8647280926635816,3.1063156204403133,0.15536229906134325,2.8647280926635816
2023-08-02,9,1.0417729493935703,1.0794253716919635,1.0417729493935703,4.966697579365048,5.084067105908201,0.25427949077630596,4.966697579365048
ALL,311,0.9492713783138054,1.2394920913463041,2.650255863285261e-15,4.224105138665466,5.4544505694285865,0.2728042105595048,1.0756882911591752
