timestamp,obs_ws_ms,obs_power_kw,fcst_ws_ms,fcst_power_kw,date
2022-10-12 15:00:00+00:00,7.285026116914869,17.15323011354579,5.86,10.20712730291215,2022-10-12
2022-10-12 15:15:00+00:00,8.004659209900048,21.39783951721561,5.6775,9.53103070234366,2022-10-12
2022-10-20 10:30:00+00:00,4.557893817204301,4.2000113075310885,3.255,1.5237254648721588,2022-10-20
2022-10-20 12:15:00+00:00,5.645371135196806,5.738072421858898,3.1,0.6267893677119061,2022-10-20
2022-10-31 10:15:00+00:00,5.213556310514693,5.344364918296732,4.01,4.264309027588082,2022-10-31
2022-10-31 10:30:00+00:00,5.268156232625375,6.633619011800234,3.96,4.164605514039201,2022-10-31
2022-10-31 10:45:00+00:00,5.004411738550467,5.624083121941807,3.9099999999999997,4.060302605484792,2022-10-31
2022-10-31 11:00:00+00:00,4.8252936354869815,5.057800647598601,3.86,3.94800065900194,2022-10-31
2022-10-31 11:45:00+00:00,4.379330537183417,0.5601408854102556,3.62,3.2167700755634376,2022-10-31
2022-10-31 12:00:00+00:00,4.468384152604549,1.6267850915470432,3.54,2.9012301142717054,2022-10-31
2022-10-31 12:15:00+00:00,4.316704774535809,1.8896753933640984,3.525,2.8383960297855517,2022-10-31
2022-11-02 09:00:00+00:00,9.717050228310503,0.2715466870751466,8.12,18.098709470229476,2022-11-02
2022-11-02 09:15:00+00:00,9.67627138704319,1.8765587898787648,7.9399999999999995,17.57281393119053,2022-11-02
2022-11-02 09:30:00+00:00,9.53823215974192,7.2418501422392065,7.76,17.017441661054384,2022-11-02
2022-11-02 09:45:00+00:00,9.779376767523187,6.5591834110046,7.58,16.434495852652205,2022-11-02
2022-11-02 10:00:00+00:00,10.597009640453528,10.415546583929563,7.4,15.821881048693776,2022-11-02
2022-11-02 10:15:00+00:00,9.440334872336877,8.904559132610519,7.3575,15.675790173349549,2022-11-02
2022-11-02 10:30:00+00:00,9.72598118231848,10.49718842361885,7.315,15.529875251964782,2022-11-02
2022-11-02 10:45:00+00:00,9.960934888579388,15.80117129091748,7.2725,15.384486668457368,2022-11-02
2022-11-02 11:30:00+00:00,9.034150603433623,10.43858345870749,7.305,15.495605841472324,2022-11-02
2022-11-02 11:45:00+00:00,9.643939498178876,11.6691230404149,7.3425,15.62425265432173,2022-11-02
2022-11-02 12:00:00+00:00,10.043864934231634,3.5784031489445423,7.38,15.753132734458754,2022-11-02
2022-11-02 12:15:00+00:00,10.138491818999102,10.463306047464116,7.1450000000000005,14.952242138524804,2022-11-02
2022-11-02 12:30:00+00:00,9.863099066988154,10.157939231518093,6.91,14.151663256464165,2022-11-02
2022-11-02 12:45:00+00:00,9.589642948992712,17.52892770093656,6.675000000000001,13.309465780972692,2022-11-02
2022-11-02 13:00:00+00:00,9.89531417208966,13.015558088833282,6.44,12.406750943222201,2022-11-02
2022-11-02 13:15:00+00:00,9.14381818181818,9.26164356083004,6.6225000000000005,13.111503856132977,2022-11-02
2022-11-02 13:30:00+00:00,9.703078284092806,19.194612749564197,6.805000000000001,13.783256245112002,2022-11-02
2022-11-02 13:45:00+00:00,9.385152767527677,12.75594503932184,6.9875,14.418136623020017,2022-11-02
2022-11-08 10:00:00+00:00,8.289647699951916,2.4626763004298167,5.71,9.651485235471375,2022-11-08
2022-11-08 10:15:00+00:00,7.7925246781115876,2.334150945448932,5.73,9.725488305150455,2022-11-08
2022-11-08 11:00:00+00:00,7.643453128045215,4.573498986064811,5.79,9.947215152627091,2022-11-08
2022-11-11 13:30:00+00:00,10.012124023340917,5.696379715587711,8.515,19.13056490553218,2022-11-11
2022-11-11 13:45:00+00:00,9.892800244893415,10.571318874369538,8.2975,18.569042708711848,2022-11-11
2022-11-11 14:00:00+00:00,9.223095066694896,16.912368057528116,8.08,17.985642255979045,2022-11-11
2022-11-24 09:00:00+00:00,8.894245927248383,25.051496378066577,7.4,15.821881048693776,2022-11-24
2022-11-24 13:45:00+00:00,6.94803671189146,17.591283022114926,6.875,14.029953556243347,2022-11-24
2022-11-24 14:00:00+00:00,6.728961564703207,14.315350419642938,6.8,13.765445430493678,2022-11-24
2022-11-25 12:15:00+00:00,6.621952928416486,17.06085112950346,6.8,13.765445430493678,2022-11-25
2022-11-25 12:30:00+00:00,6.797361063226381,17.973175408946393,6.7,13.402506539043653,2022-11-25
2022-11-25 12:45:00+00:00,6.931815350389321,19.426870950678143,6.6,13.025754267702272,2022-11-25
2022-11-25 13:00:00+00:00,6.2085644990821605,14.332233659823885,6.5,12.640077600766025,2022-11-25
2022-11-25 13:15:00+00:00,7.07379375938595,20.83567713818288,6.5,12.640077600766025,2022-11-25
2022-11-25 13:30:00+00:00,6.8956552491103205,17.779955262449956,6.5,12.640077600766025,2022-11-25
2022-11-25 13:45:00+00:00,6.943518464961068,19.32426072438153,6.5,12.640077600766025,2022-11-25
2022-11-25 14:00:00+00:00,7.480920031142253,22.84486165406796,6.5,12.640077600766025,2022-11-25
2022-11-25 14:15:00+00:00,7.323381381381381,21.427863929362697,6.525,12.737022781909744,2022-11-25
2022-11-25 14:30:00+00:00,6.891743854966077,17.825607051160606,6.55,12.83367645776652,2022-11-25
2022-11-25 14:45:00+00:00,6.731550548815714,14.080730069907858,6.575,12.929949871857113,2022-11-25
2022-12-14 11:00:00+00:00,7.261970172684459,14.300824948130286,7.0,14.460801809889174,2022-12-14
2022-12-14 11:15:00+00:00,6.955127557160049,14.750199616486162,6.95,14.289657695899194,2022-12-14
2023-01-05 11:45:00+00:00,5.843829467303882,24.124599274607775,6.4,12.25115695290669,2023-01-05
2023-01-05 12:00:00+00:00,4.62689545429255,21.32883649657208,6.4,12.25115695290669,2023-01-05
2023-01-05 12:15:00+00:00,4.460020031159582,21.96429553498275,6.15,11.295876024699064,2023-01-05
2023-01-05 12:30:00+00:00,3.2556640507597265,12.316727216568264,5.9,10.356254709114502,2023-01-05
2023-01-05 12:45:00+00:00,3.259045510181373,12.34308394910376,5.65,9.428998176225688,2023-01-05
2023-01-05 13:00:00+00:00,3.0776063658115853,10.309577883342383,5.4,8.510432929067296,2023-01-05
2023-01-05 13:15:00+00:00,2.889343275276835,10.42438730287992,5.2250000000000005,7.898337258594523,2023-01-05
2023-01-05 13:30:00+00:00,2.8218123052959503,8.600774521061249,5.05,7.323286186119891,2023-01-05
2023-01-05 13:45:00+00:00,3.126113022113022,7.5313026067755935,4.875,6.767695901826809,2023-01-05
2023-01-10 12:45:00+00:00,7.176519971367215,15.167426864431611,5.45,8.691408995699454,2023-01-10
2023-01-10 13:00:00+00:00,6.505770869250876,13.1153006320644,5.6,9.24349708570647,2023-01-10
2023-01-10 13:15:00+00:00,6.910166036476869,14.86589554849922,5.6,9.24349708570647,2023-01-10
2023-01-10 13:30:00+00:00,6.7678180503809156,14.536583444053829,5.6,9.24349708570647,2023-01-10
2023-01-10 13:45:00+00:00,7.021160698398576,16.285338361570282,5.6,9.24349708570647,2023-01-10
2023-01-10 14:00:00+00:00,6.63650814839535,13.296513088726291,5.6,9.24349708570647,2023-01-10
2023-01-10 14:15:00+00:00,6.632822037603847,14.275787022847616,5.425,8.600660937672908,2023-01-10
2023-01-18 12:00:00+00:00,10.386506640602542,26.125798777717197,10.1,19.994011669548065,2023-01-18
2023-01-18 12:15:00+00:00,10.689680714817571,28.689663870825544,9.7,19.993798510929985,2023-01-18
2023-01-18 12:30:00+00:00,11.496040121212122,17.20756312497256,9.3,19.97793421442027,2023-01-18
2023-01-18 12:45:00+00:00,10.525096423825756,23.67599814671067,8.9,19.743859507977813,2023-01-18
2023-01-24 08:15:00+00:00,8.342513071895425,19.63678695872979,7.8,17.142154003639515,2023-01-24
2023-01-24 08:30:00+00:00,8.141089675122386,23.418844692251888,7.7,16.828022177379292,2023-01-24
2023-01-24 08:45:00+00:00,8.15728581761531,23.009631121725366,7.6,16.501214725931288,2023-01-24
2023-01-24 09:00:00+00:00,8.327326546506454,23.961153557312528,7.5,16.164312905185106,2023-01-24
2023-01-24 09:15:00+00:00,9.185506788990828,28.53410265046605,7.625,16.58404123019441,2023-01-24
2023-02-01 11:45:00+00:00,8.108538500251635,18.197168698824807,10.174999999999999,19.994011669548065,2023-02-01
2023-02-01 12:00:00+00:00,7.591582730610883,20.556357734854792,10.7,19.994011669548065,2023-02-01
2023-02-01 12:15:00+00:00,7.073593167529071,17.483632314756026,10.274999999999999,19.994011669548065,2023-02-01
2023-02-01 12:30:00+00:00,6.862587397068271,15.319067171505369,9.85,19.994011669548065,2023-02-01
2023-02-01 12:45:00+00:00,6.973172759138708,16.20043549377021,9.424999999999999,19.985431879675907,2023-02-01
2023-02-01 13:00:00+00:00,5.570876328233657,8.513842645928678,9.0,19.842688574982184,2023-02-01
2023-02-01 13:15:00+00:00,5.972054383358098,10.54109103782318,7.875,17.37438454111476,2023-02-01
2023-02-01 13:30:00+00:00,6.022135473515249,9.551052053781875,6.75,13.585760896781336,2023-02-01
2023-02-01 13:45:00+00:00,6.22232090797819,11.529900380639258,5.625,9.336224841683606,2023-02-01
2023-02-01 14:00:00+00:00,5.505990431154381,8.083641510443394,4.5,5.543714629067612,2023-02-01
2023-02-01 14:15:00+00:00,6.442996995326062,12.95810006659192,4.525,5.626428512244545,2023-02-01
2023-02-01 14:30:00+00:00,4.358982419049739,3.9234424687075777,4.55,5.709651041196828,2023-02-01
2023-02-01 14:45:00+00:00,4.768970344405497,5.6280510434232465,4.575,5.7931932316848895,2023-02-01
2023-02-01 15:00:00+00:00,4.0911030485186775,3.1669297275064405,4.6,5.876866099469147,2023-02-01
2023-02-21 07:15:00+00:00,8.316917899929528,18.219169250085788,8.424999999999999,18.904446752169633,2023-02-21
2023-02-21 07:30:00+00:00,7.835810644063888,10.502694273831402,8.15,18.181777572758342,2023-02-21
2023-03-03 10:45:00+00:00,3.9525957711442783,2.098326544433665,3.0,0.0,2023-03-03
2023-03-03 11:00:00+00:00,4.087936266058618,2.6292084429140203,3.2,1.2164063442370256,2023-03-03
2023-03-03 11:15:00+00:00,4.699250152973243,4.636673350312344,3.525,2.8383960297855517,2023-03-03
2023-03-03 11:30:00+00:00,6.088638780732006,10.80195179879397,3.85,3.9242812165767407,2023-03-03
2023-03-03 11:45:00+00:00,6.840678531701891,15.72423265547831,4.175,4.603310738952444,2023-03-03
2023-03-03 12:00:00+00:00,6.857936718011455,15.922463032020795,4.5,5.543714629067612,2023-03-03
2023-03-03 12:15:00+00:00,6.571475,15.863405329588236,4.8,6.530310718441107,2023-03-03
2023-04-06 10:45:00+00:00,7.964106658330728,19.124135413062955,7.325,15.56417380227051,2023-04-06
2023-04-06 11:00:00+00:00,9.817000416077224,22.786059024968537,8.4,18.839159619372232,2023-04-06
2023-04-06 11:15:00+00:00,9.482762929867317,19.39366468925543,8.3,18.575580652791707,2023-04-06
2023-04-06 11:30:00+00:00,9.174572112174491,20.62742522633096,8.2,18.316589662521068,2023-04-06
2023-04-06 11:45:00+00:00,9.306170468454434,25.27737781901302,8.1,18.04249186351324,2023-04-06
2023-04-06 12:00:00+00:00,10.002300414312618,21.892590670295142,8.0,17.752594044056405,2023-04-06
2023-04-06 12:15:00+00:00,10.007230213026308,22.6763265505631,7.8999999999999995,17.451085119111507,2023-04-06
2023-04-06 12:30:00+00:00,8.752237067526977,25.12371816476082,7.8,17.142154003639515,2023-04-06
2023-04-06 12:45:00+00:00,8.286513351134847,21.50067768534212,7.699999999999999,16.82802217737929,2023-04-06
2023-04-06 13:00:00+00:00,8.37137002003116,22.690805326986425,7.6,16.501214725931288,2023-04-06
2023-04-06 13:15:00+00:00,8.365319830847985,23.393215579735703,7.375,15.735943899324004,2023-04-06
2023-04-06 13:30:00+00:00,8.341037828215399,23.405369176313418,7.15,14.969140205637856,2023-04-06
2023-04-06 13:45:00+00:00,8.026007119021134,21.5873355127297,6.925,14.203538812823727,2023-04-06
2023-04-06 14:00:00+00:00,7.386398686992322,16.493651997338045,6.7,13.402506539043653,2023-04-06
2023-04-06 14:15:00+00:00,6.035385368567455,10.861281644951044,6.2,11.484896004641755,2023-04-06
2023-04-06 14:30:00+00:00,5.548107587894972,8.107670704195261,5.7,9.61444434557669,2023-04-06
2023-04-06 14:45:00+00:00,6.074569483834374,10.743309707695191,5.2,7.81419537215784,2023-04-06
2023-04-13 09:30:00+00:00,7.675984239558708,0.2864394035771474,6.8,13.765445430493678,2023-04-13
2023-04-13 09:45:00+00:00,7.667265008624047,16.10600588995393,6.699999999999999,13.40250653904365,2023-04-13
2023-04-13 10:00:00+00:00,8.082251251808167,18.26753390255328,6.6,13.025754267702272,2023-04-13
2023-04-13 10:15:00+00:00,7.217226420343887,13.71662807644483,6.5,12.640077600766025,2023-04-13
2023-04-13 10:30:00+00:00,7.227492125984251,14.47565881609252,6.4,12.25115695290669,2023-04-13
2023-04-13 10:45:00+00:00,6.743254634368248,12.96009545913143,6.3,11.864672738796036,2023-04-13
2023-04-13 11:00:00+00:00,5.135603939461384,5.225542773177387,6.2,11.484896004641755,2023-04-13
2023-04-13 11:15:00+00:00,5.181159675086236,5.453066902267164,6.175,11.390356250829404,2023-04-13
2023-04-13 11:30:00+00:00,6.5557589449668905,9.293932018656667,6.1499999999999995,11.29587602469906,2023-04-13
2023-04-13 11:45:00+00:00,7.0827653799087775,11.892028038536823,6.125,11.201463994083495,2023-04-13
2023-04-13 12:00:00+00:00,6.906424663376592,10.607141262553274,6.1,11.10712882681546,2023-04-13
2023-04-13 12:15:00+00:00,7.314067008014247,5.222580392513023,5.949999999999999,10.543217352140465,2023-04-13
2023-04-13 12:30:00+00:00,7.942976736420302,17.114229084867766,5.8,9.984257251833878,2023-04-13
2023-04-13 12:45:00+00:00,7.144536809815951,7.45007849514965,5.6499999999999995,9.428998176225685,2023-04-13
2023-04-19 09:15:00+00:00,5.501432291666667,12.824372082122894,5.675,9.521757780475713,2023-04-19
2023-04-19 09:30:00+00:00,5.635928873835733,14.937801781560555,5.8500000000000005,10.169911561458264,2023-04-19
2023-04-19 10:00:00+00:00,7.2826093587521665,20.79032536279758,6.2,11.484896004641755,2023-04-19
2023-04-19 10:15:00+00:00,5.934605924170616,14.024788309877833,6.175,11.390356250829404,2023-04-19
2023-04-19 10:30:00+00:00,6.463061340105489,17.708799657126,6.1499999999999995,11.29587602469906,2023-04-19
2023-04-19 11:45:00+00:00,4.404853054277249,12.208976534424266,5.725,9.70699856267161,2023-04-19
2023-04-19 12:00:00+00:00,4.895104120267261,14.063597817117984,5.6,9.24349708570647,2023-04-19
2023-04-19 12:15:00+00:00,5.428734562058021,10.96578285209967,5.6499999999999995,9.428998176225685,2023-04-19
2023-04-19 12:30:00+00:00,5.2306475861684945,17.095250151477142,5.7,9.61444434557669,2023-04-19
2023-04-19 12:45:00+00:00,5.364619318181818,16.944310956296512,5.75,9.799361122903482,2023-04-19
2023-04-19 13:00:00+00:00,6.254726017482323,6.719523494945214,5.8,9.984257251833878,2023-04-19
2023-04-19 13:15:00+00:00,4.990286846412266,8.658918081964941,5.7749999999999995,9.891710080865547,2023-04-19
2023-04-24 09:30:00+00:00,6.841871524111229,17.12069783097596,6.199999999999999,11.484896004641751,2023-04-24
2023-04-24 09:45:00+00:00,7.510743979086712,20.874338564416263,6.3999999999999995,12.251156952906685,2023-04-24
2023-04-24 10:00:00+00:00,7.852786186954346,19.431667984717233,6.6,13.025754267702272,2023-04-24
2023-04-24 10:15:00+00:00,7.475176594916292,20.134468262419823,6.5,12.640077600766025,2023-04-24
2023-04-24 10:30:00+00:00,7.298451415540353,19.118145211555536,6.4,12.25115695290669,2023-04-24
2023-04-24 10:45:00+00:00,7.983915925266904,21.061081490521016,6.3,11.864672738796036,2023-04-24
2023-04-24 11:00:00+00:00,7.1677839070233,16.16869860938481,6.2,11.484896004641755,2023-04-24
2023-04-24 11:15:00+00:00,7.360251932595518,18.08194245424092,6.075,11.012879190727734,2023-04-24
2023-04-24 11:30:00+00:00,8.259199466162487,21.838680771568704,5.95,10.543217352140466,2023-04-24
2023-04-24 11:45:00+00:00,7.45217206094984,15.8491963593365,5.825,10.076993967975705,2023-04-24
2023-04-24 12:00:00+00:00,8.047158541471886,17.367335009396154,5.7,9.61444434557669,2023-04-24
2023-04-24 13:00:00+00:00,8.390656067108857,20.685067905927767,5.2,7.81419537215784,2023-04-24
2023-04-24 13:15:00+00:00,10.09514490808287,21.535845626111453,6.25,11.674119423981402,2023-04-24
2023-04-24 13:30:00+00:00,9.828147250180724,21.73258071449358,7.3,15.478483490010316,2023-04-24
2023-04-24 13:45:00+00:00,10.44906322795341,25.80791230120633,8.35,18.70727456456524,2023-04-24
2023-04-25 07:15:00+00:00,8.329524119947848,23.92939099640591,7.675,16.747516273630175,2023-04-25
2023-04-27 07:15:00+00:00,9.566835579514825,20.324122068306153,7.9,17.45108511911151,2023-04-27
2023-04-27 07:30:00+00:00,9.200988142292491,20.549275178530312,7.9,17.45108511911151,2023-04-27
2023-04-27 07:45:00+00:00,8.947169653790494,21.747850736744407,7.9,17.45108511911151,2023-04-27
2023-04-27 08:00:00+00:00,8.6021555332888,23.64400636812069,7.9,17.45108511911151,2023-04-27
2023-04-27 08:15:00+00:00,8.928032836153161,23.170286397998108,7.8500000000000005,17.297285528006345,2023-04-27
